text,label
"Hey, Where are you from?",casual_botinfo
I can’t breathe! please,help_emergency
Can you tell me Who is the president of France??,info_general
"Hey, Locate the nearest ATM",help_location
Where is the nearest hospital? please,help_location
Tell me about the solar system,info_general
DEFINE MACHINE LEARNING,info_general
WHERE’S THE NEAREST BANK?,help_location
who created you?,casual_botinfo
There’s been an accident! please,help_emergency
how’s life?,casual_smalltalk
why is the sky blue?,info_general
Do you have a name? please,casual_botinfo
What can you do?,casual_botinfo
Can you tell me Hey there?,casual_smalltalk
Can you tell me What’s tomorrow’s weather??,help_condition
Can you tell me Is it hot today??,help_condition
Who is the president of France?,info_general
Can you tell me Find a restaurant near me?,help_location
"Hey, Find me a gas station",help_location
Someone’s breaking in!,help_emergency
Call an ambulance! please,help_emergency
Can you tell me Show me the nearest police station?,help_location
HOW’S IT GOING?,casual_smalltalk
Explain relativity!,info_general
Locate a petrol station!,help_location
Can you tell me Find me a gas station?,help_location
"Hey, Who made you?",casual_botinfo
Do you think like a human?!,casual_botinfo
i can’t breathe!,help_emergency
Is it going to rain today?,help_condition
Can you tell me Sup??,casual_smalltalk
HEY BUDDY,casual_smalltalk
i’m lost!,help_emergency
Can you tell me Are you AI??,casual_botinfo
Are you a chatbot?,casual_botinfo
When is sunrise?,help_condition
show me the closest hotel,help_location
ARE YOU A CHATBOT?,casual_botinfo
How does GPS work?,info_general
What version are you? please,casual_botinfo
Who is the president of France?!,info_general
Can you tell me What is quantum computing??,info_general
Are you AI?,casual_botinfo
Find a restaurant near me please,help_location
Can you tell me Where is the nearest hospital??,help_location
Can you tell me Can you tell me what you are??,casual_botinfo
WHERE’S THE NEAREST BANK?,help_location
Sup?!,casual_smalltalk
i’m in danger!,help_emergency
Do you think like a human?,casual_botinfo
Can you tell me Call emergency services!?,help_emergency
Can you tell me Can you tell me what you are??,casual_botinfo
Can you tell me What time is sunset??,help_condition
Can you tell me Who’s your developer??,casual_botinfo
Can you tell me Call the police!?,help_emergency
CALL AN AMBULANCE!,help_emergency
howdy!,casual_smalltalk
There’s been an accident!!,help_emergency
"Hey, Are you a chatbot?",casual_botinfo
There’s a fire!!,help_emergency
Can you tell me Where is the train station??,help_location
"Hey, Someone is following me!",help_emergency
How does GPS work?,info_general
is it hot today?,help_condition
sup?,casual_smalltalk
WHAT TIME IS IT?,help_condition
who made you?,casual_botinfo
Who programmed you?,casual_botinfo
Are you human?!,casual_botinfo
someone is following me!,help_emergency
I’ve been robbed!,help_emergency
Can you tell me I think I’m having a heart attack!?,help_emergency
Hey there please,casual_smalltalk
are you updated?,casual_botinfo
Can you tell me Who is the president of France??,info_general
How’s the weather outside?!,help_condition
What time is sunset?,help_condition
WHAT’S TOMORROW’S WEATHER?,help_condition
Who invented electricity? please,info_general
"Hey, How are you?",casual_smalltalk
What time is sunset? please,help_condition
Tell me about gravity!,info_general
What are black holes?!,info_general
Who’s your developer? please,casual_botinfo
What is blockchain? please,info_general
Can you tell me Tell me about the solar system?,info_general
What can you do? please,casual_botinfo
Can you tell me Where can I find a doctor??,help_location
Can you tell me What season is it??,help_condition
Can you tell me What’s tomorrow’s weather??,help_condition
Tell me the date please,help_condition
Can you tell me Help! I’m hurt!?,help_emergency
"Hey, What version are you?",casual_botinfo
is it going to rain today?,help_condition
"Hey, Tell me about gravity",info_general
What does AI mean?!,info_general
"Hey, Hello!",casual_smalltalk
I’M LOST!,help_emergency
find me a gas station,help_location
SOMEONE’S BREAKING IN!,help_emergency
Hi please,casual_smalltalk
I’m bleeding! please,help_emergency
how does a computer work?,info_general
"Hey, Find a restaurant near me",help_location
"Hey, Who is the president of France?",info_general
Can you tell me Where is the train station??,help_location
LOCATE THE NEAREST POST OFFICE,help_location
do you think like a human?,casual_botinfo
Can you tell me What’s the capital of Japan??,info_general
Can you tell me Explain photosynthesis?,info_general
show me the nearest police station,help_location
"Hey, Hello!",casual_smalltalk
where is the train station?,help_location
Who’s your developer?,casual_botinfo
Hi bot!,casual_smalltalk
What version are you? please,casual_botinfo
TELL ME ABOUT THE SOLAR SYSTEM,info_general
"Hey, Howdy!",casual_smalltalk
"Hey, Tell me today’s date",help_condition
i’ve been robbed!,help_emergency
who invented electricity?,info_general
Can you tell me What’s the weather today??,help_condition
Can you tell me I’ve been robbed!?,help_emergency
"Hey, Good afternoon",casual_smalltalk
How have you been?,casual_smalltalk
DO YOU HAVE A NAME?,casual_botinfo
how’s it going?,casual_smalltalk
Can you tell me What can you do??,casual_botinfo
When is sunrise? please,help_condition
Howdy!!,casual_smalltalk
Someone’s breaking in!,help_emergency
Where can I find a doctor? please,help_location
Call an ambulance! please,help_emergency
Who created you?!,casual_botinfo
My house is on fire!!,help_emergency
"Hey, Show me the nearest police station",help_location
"Hey, Locate a park nearby",help_location
ARE YOU AI?,casual_botinfo
Can you tell me Find me a pharmacy?,help_location
IS IT GOING TO RAIN TODAY?,help_condition
Send help quickly!,help_emergency
locate a park nearby,help_location
Can you tell me Where’s the bus stop??,help_location
i’m lost!,help_emergency
what’s the capital of japan?,info_general
Locate the nearest ATM!,help_location
"Hey, How are you?",casual_smalltalk
"Hey, Who made you?",casual_botinfo
HOWDY!,casual_smalltalk
call an ambulance!,help_emergency
"Hey, Where can I find a doctor?",help_location
How does a computer work?!,info_general
WHAT IS CLIMATE CHANGE?,info_general
There’s been an accident!!,help_emergency
Call an ambulance!!,help_emergency
Show me the closest hotel,help_location
Can you tell me What season is it??,help_condition
What version are you?,casual_botinfo
what time is it?,help_condition
CALL THE POLICE!,help_emergency
Can you tell me Someone is following me!?,help_emergency
what time is it in new york?,help_condition
Good evening,casual_smalltalk
Who created you? please,casual_botinfo
SUP?,casual_smalltalk
call the police!,help_emergency
Are you updated? please,casual_botinfo
Can you tell me What time is it??,help_condition
Can you tell me Are you AI??,casual_botinfo
Is it hot today? please,help_condition
TELL ME ABOUT THE SOLAR SYSTEM,info_general
Where are you from? please,casual_botinfo
Can you tell me Show me nearby restaurants?,help_location
Can you tell me How are you??,casual_smalltalk
DO YOU HAVE A NAME?,casual_botinfo
Can you tell me What’s the forecast??,help_condition
Can you tell me Find me a pharmacy?,help_location
Can you tell me When is sunrise??,help_condition
good evening,casual_smalltalk
What’s the local time in Tokyo? please,help_condition
who built you?,casual_botinfo
"Hey, Who programmed you?",casual_botinfo
Where can I get food nearby?!,help_location
emergency! please help!,help_emergency
Can you tell me What’s the capital of Japan??,info_general
"Hey, What’s the capital of Japan?",info_general
Show me nearby restaurants,help_location
what does ai mean?,info_general
Can you tell me Tell me today’s date?,help_condition
Is it windy today? please,help_condition
Can you tell me Are you real??,casual_botinfo
Can you tell me Locate the nearest ATM?,help_location
Where are you from?,casual_botinfo
What’s the forecast? please,help_condition
Can you tell me What’s the local time in Tokyo??,help_condition
Can you tell me What time is sunset??,help_condition
WHO IS THE PRESIDENT OF FRANCE?,info_general
WHAT IS THE SPEED OF LIGHT?,info_general
I’M IN DANGER!,help_emergency
"Hey, Where is the nearest hospital?",help_location
There’s been an accident!,help_emergency
"Hey, Why is the sky blue?",info_general
What language are you coded in?!,casual_botinfo
Can you tell me Tell me the date?,help_condition
Where can I get groceries?!,help_location
IS IT SNOWING?,help_condition
Locate a park nearby,help_location
Is it hot today?!,help_condition
Do you have a name?!,casual_botinfo
What season is it? please,help_condition
EXPLAIN RELATIVITY,info_general
How are you?!,casual_smalltalk
Where is the library?!,help_location
"Can you tell me Please hurry, I need help!?",help_emergency
Tell me today’s date,help_condition
EXPLAIN PHOTOSYNTHESIS,info_general
Is it cold outside?,help_condition
Hey buddy please,casual_smalltalk
Call an ambulance!!,help_emergency
tell me today’s date,help_condition
what does ai mean?,info_general
Are you real?!,casual_botinfo
Hey you please,casual_smalltalk
Hey you please,casual_smalltalk
Yo! please,casual_smalltalk
What’s up?,casual_smalltalk
Hey there please,casual_smalltalk
tell me today’s date,help_condition
Hey you,casual_smalltalk
Where can I get food nearby?!,help_location
Can you tell me How does a computer work??,info_general
"Hey, Hello!",casual_smalltalk
Who is the president of France?,info_general
WHAT IS BLOCKCHAIN?,info_general
I need medical assistance! please,help_emergency
I’m in danger! please,help_emergency
Can you tell me Hello!?,casual_smalltalk
Where can I get food nearby?,help_location
Nice to see you!,casual_smalltalk
Can you tell me Hello!?,casual_smalltalk
What can you do?!,casual_botinfo
Call the police!!,help_emergency
I can’t breathe! please,help_emergency
when is sunrise?,help_condition
Good morning!,casual_smalltalk
WHAT CAN YOU DO?,casual_botinfo
Can you tell me Call an ambulance!?,help_emergency
HI BOT,casual_smalltalk
find a restaurant near me,help_location
What is blockchain? please,info_general
Can you tell me What is the speed of light??,info_general
are you a chatbot?,casual_botinfo
"Hey, What are you doing?",casual_smalltalk
Send help quickly!,help_emergency
Can you tell me How are you??,casual_smalltalk
What is the speed of light?,info_general
Is it snowing?,help_condition
Someone is following me!,help_emergency
Explain relativity please,info_general
How are you?,casual_smalltalk
